名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
广仁寺,Guangren Temple,52679,84623,34.274555,108.925865,寺庙|3A景区,陕西境内唯一的黄教寺院,0.0,0,4.6,393,https://youimg1.c-ctrip.com/target/1A0l180000013te416178.jpg
汉城湖景区,Hancheng Lake Scenic Area,121495,10530636,34.32062552569087,108.91958739588263,湖泊|4A景区,乘船欣赏湖畔的美丽景色,0.0,0,4.3,293,https://youimg1.c-ctrip.com/target/10081f000001gqgbu0DA7.jpg
西影电影博物馆,Xiying Film Museum,5630404,71516576,34.221515,108.97277,博物馆|展览馆,全面展现电影历史与艺术,0.0,0,4.7,173,https://youimg1.c-ctrip.com/target/350j180000013jplcB88B.jpg
秦风苑秦腔茶楼,Qin Fengyun Shaanxi Opera Tea House,4279346,44773623,34.20892140704766,108.97223767704122,戏曲曲艺,,0.0,0,4.9,155,https://youimg1.c-ctrip.com/target/0103v120009bw321a8033.jpg
长乐公园,Changle Park,121505,10538849,34.26294920563733,108.99732280581702,城市公园,西安鲜有的原生态绿地,0.0,0,4.4,206,https://youimg1.c-ctrip.com/target/010311200096df1ii3CC9.jpg
中国唐苑,China Tangyuan,121537,10538881,34.19682061090264,109.03726114869015,园林花园,赏奇石、看盆景、赏鲤鱼,0.0,0,4.5,184,https://youimg1.c-ctrip.com/target/100r1f000001gonen9491.jpg
丰庆公园,Qingfeng Park,74008,89344,34.24793229781169,108.8985719727265,城市公园,洁白月色下泛舟湖上,0.0,0,4.6,244,https://youimg1.c-ctrip.com/target/10070c00000066jzh8904.jpg
《梦长安—大唐迎宾盛礼》演出,Chang' an Impression -- Tang Dynasty Grand Welcoming Ceremony,1752693,23124956,34.25066753891597,108.9469517188286,演出,领略大唐盛世的雄浑壮阔,0.0,0,4.4,278,https://youimg1.c-ctrip.com/target/35031e000001fv9nv2A9A.jpg
汤峪碧水湾温泉,Tangyu Beshuiwan Hot Spring,1477717,13840208,34.018114,109.223351,泡温泉,发源于汉代的露天泡汤地,0.0,0,4.3,144,https://youimg1.c-ctrip.com/target/10011f000001h35eu8D71.jpg
终南山,Zhongnan Mountain,1479035,15009120,33.929976,109.032762,山岳,神雕侠侣里的终南山,0.0,0,4.5,129,https://youimg1.c-ctrip.com/target/100m1f000001gzon8658E.jpg
汤峪天潭温泉,Tangyu Tiantan Hot Spring,134513,10758890,34.01784625937363,109.22964574937392,泡温泉,,0.0,0,4.3,113,https://youimg1.c-ctrip.com/target/100f1f000001gq8mx12AF.jpg
