名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
南昌市八一大道,Nanchang Bayi Main Street,1832644,24651805,28.679857,115.9034,公路道路,,0.0,0,4.7,69,https://youimg1.c-ctrip.com/target/0103y120005zvezog718C.jpg
南昌卢塞恩小镇,"Luzern Town, Nanchang",5708970,85584147,28.588291603700046,115.80565774428196,小镇,北欧风情带你穿越到异国他乡,0.0,0,3.8,31,https://youimg1.c-ctrip.com/target/01062120008jzsexsC78A.jpg
艾溪湖湿地公园,Aixihu Wetland Park,1730596,22883106,28.69023747270931,115.98974843558624,城市公园|湿地,四季常绿、气候宜人,0.0,0,4.6,80,https://youimg1.c-ctrip.com/target/0106k1200089j63fsCCAA.jpg
洪都公园,Hongdu Park (North Gate),119814,10537680,28.634904,115.925617,城市公园,园内绿树成荫、环境清幽,0.0,0,4.4,54,https://youimg1.c-ctrip.com/target/10020v000000k7t0w6161.jpg
江西非物质文化遗产樟树林展示馆,Jiangxi ICH Demonstration Pavilion,119885,10537748,28.69739017238856,115.91643070086889,展览馆,展现赣江流域的非遗魅力,0.0,0,4.4,56,https://youimg1.c-ctrip.com/target/10040o000000elxfeE809.jpg
南昌宝丽大剧院,Baoli Grand Theatre,1409331,10801700,28.683347541103938,115.91115452322828,剧场/剧院,,0.0,0,4.4,56,https://youimg1.c-ctrip.com/target/0100h120009652o4a015A.png
保利冰雪水世界,Baoli Bingxue Shui World,4376377,50957448,28.7118645265413,115.7627800903198,水上乐园,畅游在童话般的水上世界,0.0,0,4.1,58,https://youimg1.c-ctrip.com/target/100c1f000001gsyeh9813.jpg
南昌大学(东湖校区),Nanchang University (Donghu Campus),1832580,24651802,28.683858893957083,115.90653319275542,学府,在学校操场上跑步健身,0.0,0,4.5,52,https://youimg1.c-ctrip.com/target/10080o000000ene3616EC.jpg
杏花楼,Apricot Flower Pavilion,1834675,24653969,28.68138083154428,115.89466825099682,历史建筑,戏剧家们常在此吟咏,0.0,0,4.6,56,https://youimg1.c-ctrip.com/target/0103t120009dbml21DFDA.jpg
江西师范大学-图书馆,Jiangxi Normal University Library,1831449,24650728,28.681563037276355,116.03195893385805,,学习读书的理想场所,0.0,0,4.7,44,https://youimg1.c-ctrip.com/target/0101l120009dd9rttD72C.jpg
西湖李家,The Li Village of the Western Lake,1411631,13380878,28.5016681980726,116.17575814608762,古村,拥有百年历史的古村落,0.0,0,4.2,50,https://youimg1.c-ctrip.com/target/350511000000rgzqv415B.jpg
体育公园,Tiyu Park,119815,10537681,28.681873,115.927695,城市公园,,0.0,0,4.2,49,https://youimg1.c-ctrip.com/target/0101n1200095zdi7jA9F6.png
礼步湖‎,Lake Liberty,1510530,18163773,28.687439382921816,115.8292927811692,湖泊,,0.0,0,4.4,47,https://youimg1.c-ctrip.com/target//100j1b000001bdv1d7732.jpg
江西师范大学(青山湖校区),Jiangxishifan University (qingshanhuxiaoqu),1831621,24650727,28.676794908501527,115.92297294971466,学府,,0.0,0,4.5,45,https://youimg1.c-ctrip.com/target/0101e120005h1e1uy113A.jpg
十一军指挥部旧址,11 Army Headquarters Site,9066,77644,28.676191974304476,115.89998846183025,纪念馆,追忆当年起义的红色遗迹,0.0,0,4.5,50,https://youimg1.c-ctrip.com/target/100a0v000000k3z736BCE.jpg
国鸿生态园,Guohong Ecological Park,1409216,10798019,28.754965,115.983703,河流|山岳,绿化率高、空气清新,0.0,0,4.2,47,https://youimg1.c-ctrip.com/target/100f1f000001gq9nk6B39.jpg
南昌县博物馆,Nanchang Museum,1510549,18166914,28.557224,115.930473,博物馆,看文物了解南昌县历史变革,0.0,0,4.5,45,https://youimg1.c-ctrip.com/target/100p0f0000007dzo435BB.jpg
樟树林文化生活公园,Zhangshu Linwenhua Life Park,1510525,18166921,28.697129,115.916573,城市公园,园区内设有体博会,0.0,0,4.4,46,https://youimg1.c-ctrip.com/target/100t0o000000en8he341E.jpg
军官教育团旧址,Junguan Jiaoyutuan Site,9063,77641,28.682885731145916,115.902886435714,历史建筑,,0.0,0,4.3,43,https://youimg1.c-ctrip.com/target/fd/tg/g3/M05/8F/DB/CggYG1a8KmyAeGcfAAQhM4bQvHg367.jpg
方志敏烈士墓,Fang Zhimin Cemetery,9073,77651,28.766049828205958,115.8257203571356,陵园,缅怀先烈、重温历史,0.0,0,4.0,50,https://youimg1.c-ctrip.com/target/10040x000000l2vrg9755.jpg
豫章书院旧址,Yuzhang College Former Site,1510667,18166935,28.66591015038238,115.89790534977325,历史建筑,古代官学，兼具祠堂文化,0.0,0,4.6,42,https://youimg1.c-ctrip.com/target/01009120008s7hh4z57E0.jpg
鱼尾洲公园,,5714581,111055726,28.71549297494213,115.99495442107273,城市公园|湿地,,0.0,0,5.0,20,https://youimg1.c-ctrip.com/target/0106t120009ddqf46E9E5.jpg
八大山人梅湖景区,Badashan Renmeihu Sceneic Area,4277364,45196168,28.603473,115.919635,湖泊|4A景区,曲水环绕的园林景观,0.0,0,4.4,63,https://youimg1.c-ctrip.com/target/100v1f000001h1a1903C5.jpg
南昌秋水广场音乐喷泉,"Music Fountain, Qiushui Square, Nanchang",5067073,56808824,28.682695039947443,115.86279754750699,喷泉,,0.0,0,4.7,45,https://youimg1.c-ctrip.com/target/0101l120009dgyb0f5876.jpg
葵乐城儿童职业体验馆,Kuilecheng Ertong Zhiye Experience Hall,1788465,23866622,28.55596981210422,115.91696325086755,儿童乐园,,0.0,0,4.2,44,https://youimg1.c-ctrip.com/target/100n0c00000065dq372C3.jpg
江西师范大学,Jiangxishifan University,1831575,24650726,28.67991340938354,116.03136902087113,学府,缘起于庐山白鹿洞书院,0.0,0,4.6,39,https://youimg1.c-ctrip.com/target/0105s120005zwvasqF440.jpg
南昌瓷板画艺术博物馆,Nanchang Ciban Hua Art Museum,1510661,18166918,28.637913967106464,115.82429816206361,博物馆,,0.0,0,4.7,38,https://youimg1.c-ctrip.com/target/0104m1200060864fn4883.jpg
南矶山,Nanji Mountain,133722,95664,28.945383,116.358237,湖泊|岛屿/半岛,当地知名的候鸟栖息地,0.0,0,4.3,51,https://youimg1.c-ctrip.com/target/0102h120008ijh01kCA26.jpg
环球公园,Global Park (Northwest Gate),119892,10537755,28.725333554260846,115.84344732865253,城市公园,体现欧洲园林风格,0.0,0,3.9,47,https://youimg1.c-ctrip.com/target/10051f000001gsrui9AF3.jpg
金燕国际水上乐园,Jinyan International Water Amusement Park,1951919,28689758,28.503808998,115.7558044932,水上乐园,,0.0,0,4.3,38,https://youimg1.c-ctrip.com/target/100h180000014c1a279AA.jpg
紫清山,Ziqing Mountain,1409336,10801713,28.727269,115.723478,山岳,登高而望清幽险峻的风光,0.0,0,4.2,40,https://youimg1.c-ctrip.com/target/10051b000001ao92nA794.jpg
南昌融创电影世界,Nanchang Sunac Cinema World,1934296,28379097,28.580031,115.790284,主题乐园,,0.0,0,4.8,34,https://youimg1.c-ctrip.com/target/0102p12000818kva20AF8.jpg
南昌理工学院,Nanchang Institute of Technology,1837874,25015996,28.782430911453865,115.8610144476621,学府,校园环境优美,0.0,0,4.2,31,https://youimg1.c-ctrip.com/target/100a12000000ruun84AE3.jpg
小主人素质教育航模社团,,1415091,13558389,28.66101153486746,115.909585416179,科技馆,,0.0,0,4.4,30,https://youimg1.c-ctrip.com/target/100f0e00000072eg1DE8F.jpg
八大山人书院,,4638238,52026253,28.63537876640813,115.90460239291527,历史建筑,,0.0,0,4.8,27,https://youimg1.c-ctrip.com/target/100r14000000wcmum68D1.jpg
丹麦奇趣蜡像展,,1508791,18133655,28.692893116377686,115.86712812270311,,,0.0,0,4.7,27,https://youimg1.c-ctrip.com/target/10060c00000062qo7B5FF.jpg
李渡烧酒作坊遗址,Lidu Shaojiu Zuofang Ruins,1510686,18166954,28.220464190922605,116.16438328040637,4A景区|古迹,古代白酒作坊，酒文化代表,0.0,0,4.3,30,https://youimg1.c-ctrip.com/target/0102t120008s7hwq9FD9C.jpg
南昌失恋博物馆,Nanchangshilian Museum,5547349,61948243,28.6806638804369,115.88750722502488,特色体验,,0.0,0,4.3,26,https://youimg1.c-ctrip.com/target/350s15000000ydo2q54A7.jpg
大象水世界,Daxiangshui World,5254428,61132816,28.64668,115.9635,水上乐园,,0.0,0,4.2,41,https://youimg1.c-ctrip.com/target/100i13000000vcoyh802A.jpg
南昌古玩城-文化广场,Nanchang Guwancheng- Culture Square,4633235,51962177,28.659328811190747,115.9049634607906,广场,,0.0,0,4.7,24,https://youimg1.c-ctrip.com/target//100w180000014k9wc2AD1.jpg
南昌奇幻解压馆,Nanchang Fantasy Decompression Pavilion,5701488,79206510,28.69270062153401,115.86720741031559,特色体验,,0.0,0,4.2,23,https://youimg1.c-ctrip.com/target/100v1f000001h1acz7688.jpg
大成殿,Dacheng Hall,4633616,51959631,28.661308698989465,115.90027684626327,宫殿,,0.0,0,4.8,22,https://youimg1.c-ctrip.com/target/01014120008eorhshFE78.jpg
水南古村,Shuinan Ancient Village,133727,95669,28.743822064338495,115.60197389177749,古村,具有六百多年的历史,0.0,0,4.6,21,https://youimg1.c-ctrip.com/target/10030q000000gcrk13082.jpg
南昌遇光星球星空艺术馆（世茂广场旗舰店）,Nanchang Yu Guangxing Qiuxing Kong Art Museum (shimaoguangchangqijian),5678504,78401145,28.692692,115.867489,特色体验,,0.0,0,4.9,20,https://youimg1.c-ctrip.com/target/35091b000001brppyC92A.jpg
相思林公园,Xiangsilin Park,119801,10537667,28.6922699604306,115.92458877316184,城市公园,整座公园呈“飞”字状,0.0,0,4.4,21,https://youimg1.c-ctrip.com/target/10010v000000kdnlfFD33.jpg
禹港卡丁车馆,Yugang Karting,1951938,28689761,28.702721885950705,115.76212273041537,卡丁车,拥有专业的卡丁车赛道设施,0.0,0,4.2,27,https://youimg1.c-ctrip.com/target/01A41120008mkfrokCE77.jpg
斐然生态旅游度假区,,1976800,30082721,28.84429957971321,115.74316127763434,度假村,畅游花海，美丽的休闲胜地,0.0,0,3.6,29,https://youimg1.c-ctrip.com/target/10011f000001h35rgF1BB.jpg
南昌红谷滩金街,HongGu TanJin Jie,5168033,58303878,28.694239099166865,115.84899864754469,特色街区,,0.0,0,4.6,47,https://youimg1.c-ctrip.com/target/01071120009dluhqz55B9.jpg
海昏侯墓园,Haihunhou Marquis Tomb,51964289,51964289,29.030456179600222,115.94731455763328,陵园,汉代列侯等级墓葬,0.0,0,3.8,24,https://youimg1.c-ctrip.com/target/0101e120008acj4uz467E.jpg
天宁寺,Tianningsi,71147,88808,28.68381294037334,115.73686753104593,寺庙,,0.0,0,4.2,22,https://youimg1.c-ctrip.com/target/0104z120008s7c0vu2E9F.jpg
燕鸣岛公园,,5066768,56808519,28.697516007645643,115.94197868387738,城市公园,,0.0,0,4.8,18,https://youimg1.c-ctrip.com/target/0106n1200086hhvjnEC2E.jpg
南昌市图书馆,Nanchang Library,2127649,32779997,28.675413717209864,115.87981777944562,,,0.0,0,4.5,21,https://youimg1.c-ctrip.com/target/0103i120006028rhg21E3.jpg
洗药湖,Xiyao Lake,71146,88807,28.747898,115.680757,湖泊,相传李时珍曾带徒来此洗药,0.0,0,4.5,21,https://youimg1.c-ctrip.com/target/0102x120008ov0j86DAC0.jpg
南昌市博物馆,Nanchangshi Museum,5701362,79176104,28.676451803762216,115.8800209793595,博物馆,,0.0,0,4.6,17,https://youimg1.c-ctrip.com/target//100bhk133xi4qifxcE45F.jpg
江西科技馆,Jiangxi Science and Technology Museum,3258115,39074754,28.678777171942414,115.87938018267326,科技馆,,0.0,0,4.6,16,https://youimg1.c-ctrip.com/target/0104z1200092lit9rCC40.jpg
