名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
狮山公园,Shishan Park,54426,84843,22.859294,108.342065,城市公园,休闲放松的城中公园,0.0,0,4.5,147,https://youimg1.c-ctrip.com/target/0102i120008ikrxfqD09F.jpg
南宁国际会展中心,Nanning International Convention Center,1418532,13703302,22.809033861289407,108.38004807680507,城市地标|展览馆,南宁标志性建筑之一,0.0,0,4.6,151,https://youimg1.c-ctrip.com/target/100f0y000000lypl4CF19.jpg
金湖广场,Jinhu Square,133978,95906,22.814247622183583,108.37039414497099,广场,南宁的坐标式广场,0.0,0,4.2,160,https://youimg1.c-ctrip.com/target/10041f000001gpa0d1410.jpg
广西民族大学,Guangxi University for Nationalities,1418751,13706498,22.843101,108.23561,学府,具有民族特色的综合性大学,0.0,0,4.5,115,https://youimg1.c-ctrip.com/target/0104h120009dczp6pC95E.jpg
九曲湾水世界,Jiuquwan Water Paradise,1700662,20908702,22.8844592363,108.4181022009,水上乐园,趣味十足的时尚主题水世界,0.0,0,4.4,114,https://youimg1.c-ctrip.com/target/100o1f000001gedo65C29.jpg
民族文物苑,Nationality Antique Yuan,8808,77465,22.81183,108.335867,博物馆|展览馆,了解广西各民族传统文化,0.0,0,4.3,117,https://youimg1.c-ctrip.com/target/10011f000001h378x65FA.jpg
民族大道,Minzu Avenue,1418546,13703316,22.812914,108.375624,特色街区,横贯市区的主干道,0.0,0,4.4,107,https://youimg1.c-ctrip.com/target/01010120008da7lcoB2E4.jpg
南湖大桥,Nanhu Bridge,1462388,13759540,22.813073504766322,108.35986527979114,湖泊|桥,横跨南湖的公路桥,0.0,0,4.6,98,https://youimg1.c-ctrip.com/target/100g0k000000bvset70E2.jpg
邓颖超纪念馆,Dengyingchao Memorial Hall,1459736,13753548,22.813540803456565,108.32036042557684,纪念馆,展示邓颖超珍贵遗物,0.0,0,4.6,96,https://youimg1.c-ctrip.com/target/10031f000001grykw8483.jpg
民族广场,Minzu Square,1418552,13703320,22.813818,108.332237,广场,喂鸽子、看喷泉,0.0,0,4.5,97,https://youimg1.c-ctrip.com/target/100d1f000001gotfx63B2.jpg
